,Wind Onshore,Wind Onshore
,Actual Aggregated,Actual Consumption
timestamp,,
2024-08-22 13:30:00+02:00,11192.27,0.0
2024-08-22 13:45:00+02:00,11051.67,0.0
2024-08-22 14:00:00+02:00,11429.43,0.0
2024-08-22 14:15:00+02:00,11909.96,0.0
2024-08-22 14:30:00+02:00,11974.82,0.0
2024-08-22 14:45:00+02:00,12087.55,0.0
2024-08-22 15:00:00+02:00,11946.15,0.0
2024-08-22 15:15:00+02:00,12353.43,0.0
2024-08-22 15:30:00+02:00,13081.29,0.0
2024-08-22 15:45:00+02:00,13826.41,0.0
2024-08-22 16:00:00+02:00,13058.3,0.0
2024-08-22 16:15:00+02:00,13551.98,0.0
2024-08-22 16:30:00+02:00,14312.0,0.0
2024-08-22 16:45:00+02:00,14983.82,0.0
2024-08-22 17:00:00+02:00,14693.02,0.0
2024-08-22 17:15:00+02:00,15247.87,0.0
2024-08-22 17:30:00+02:00,14871.68,0.0
2024-08-22 17:45:00+02:00,14435.68,0.0
2024-08-22 18:00:00+02:00,14055.74,0.0
2024-08-22 18:15:00+02:00,13639.41,0.0
2024-08-22 18:30:00+02:00,13178.75,0.0
2024-08-22 18:45:00+02:00,12712.35,0.0
2024-08-22 19:00:00+02:00,12419.87,0.0
2024-08-22 19:15:00+02:00,12349.99,0.0
2024-08-22 19:30:00+02:00,12170.72,0.0
2024-08-22 19:45:00+02:00,12527.27,0.0
2024-08-22 20:00:00+02:00,13131.51,0.0
2024-08-22 20:15:00+02:00,13998.02,0.0
2024-08-22 20:30:00+02:00,14177.36,0.0
2024-08-22 20:45:00+02:00,14549.61,0.0
2024-08-22 21:00:00+02:00,14851.51,0.0
2024-08-22 21:15:00+02:00,15214.77,0.0
2024-08-22 21:30:00+02:00,15355.48,0.0
2024-08-22 21:45:00+02:00,15631.68,0.0
2024-08-22 22:00:00+02:00,15330.22,0.0
2024-08-22 22:15:00+02:00,15880.38,0.0
2024-08-22 22:30:00+02:00,16594.93,0.0
2024-08-22 22:45:00+02:00,17146.26,0.0
2024-08-22 23:00:00+02:00,17490.15,0.0
2024-08-22 23:15:00+02:00,17606.66,0.0
2024-08-22 23:30:00+02:00,17706.0,0.0
2024-08-22 23:45:00+02:00,17936.59,0.0
2024-08-23 00:00:00+02:00,17961.75,0.0
2024-08-23 00:15:00+02:00,18269.69,0.0
2024-08-23 00:30:00+02:00,18943.1,0.0
2024-08-23 00:45:00+02:00,19283.09,0.0
2024-08-23 01:00:00+02:00,19340.73,0.0
2024-08-23 01:15:00+02:00,19379.05,0.0
2024-08-23 01:30:00+02:00,19336.3,0.0
2024-08-23 01:45:00+02:00,19289.69,0.0
2024-08-23 02:00:00+02:00,19238.29,0.0
2024-08-23 02:15:00+02:00,19347.59,0.0
2024-08-23 02:30:00+02:00,19310.19,0.0
2024-08-23 02:45:00+02:00,19283.51,0.0
2024-08-23 03:00:00+02:00,19321.72,0.0
2024-08-23 03:15:00+02:00,19475.04,0.0
2024-08-23 03:30:00+02:00,19775.18,0.0
2024-08-23 03:45:00+02:00,19956.89,0.0
2024-08-23 04:00:00+02:00,20060.69,0.0
2024-08-23 04:15:00+02:00,20335.86,0.0
2024-08-23 04:30:00+02:00,20652.72,0.0
2024-08-23 04:45:00+02:00,20857.95,0.0
2024-08-23 05:00:00+02:00,21032.56,0.0
2024-08-23 05:15:00+02:00,21285.52,0.0
2024-08-23 05:30:00+02:00,21455.09,0.0
2024-08-23 05:45:00+02:00,21707.3,0.0
2024-08-23 06:00:00+02:00,22932.21,0.0
2024-08-23 06:15:00+02:00,23243.83,0.0
2024-08-23 06:30:00+02:00,23491.6,0.0
2024-08-23 06:45:00+02:00,23821.74,0.0
2024-08-23 07:00:00+02:00,23842.18,0.0
2024-08-23 07:15:00+02:00,24079.22,0.0
2024-08-23 07:30:00+02:00,24220.6,0.0
2024-08-23 07:45:00+02:00,24314.7,0.0
2024-08-23 08:00:00+02:00,24497.55,0.0
2024-08-23 08:15:00+02:00,24531.38,0.0
2024-08-23 08:30:00+02:00,24024.73,0.0
2024-08-23 08:45:00+02:00,23581.96,0.0
2024-08-23 09:00:00+02:00,23847.89,0.0
2024-08-23 09:15:00+02:00,23460.67,0.0
2024-08-23 09:30:00+02:00,22581.24,0.0
2024-08-23 09:45:00+02:00,21818.46,0.0
2024-08-23 10:00:00+02:00,22534.91,0.0
2024-08-23 10:15:00+02:00,22893.16,0.0
2024-08-23 10:30:00+02:00,22385.68,0.0
2024-08-23 10:45:00+02:00,22239.68,0.0
2024-08-23 11:00:00+02:00,23177.24,0.0
2024-08-23 11:15:00+02:00,22987.19,0.0
2024-08-23 11:30:00+02:00,23496.14,0.0
2024-08-23 11:45:00+02:00,23021.15,0.0
2024-08-23 12:00:00+02:00,24531.76,0.0
2024-08-23 12:15:00+02:00,25420.65,0.0
2024-08-23 12:30:00+02:00,25699.18,0.0
2024-08-23 12:45:00+02:00,25702.7,0.0
2024-08-23 13:00:00+02:00,25739.28,0.0
2024-08-23 13:15:00+02:00,26273.91,0.0
2024-08-23 13:30:00+02:00,26299.77,0.0
2024-08-23 13:45:00+02:00,27021.81,0.0
2024-08-23 14:00:00+02:00,26853.83,0.0
2024-08-23 14:15:00+02:00,27283.54,0.0
2024-08-23 14:30:00+02:00,27612.9,0.0
2024-08-23 14:45:00+02:00,27764.19,0.0
2024-08-23 15:00:00+02:00,28014.43,0.0
2024-08-23 15:15:00+02:00,28460.34,0.0
2024-08-23 15:30:00+02:00,28625.65,0.0
2024-08-23 15:45:00+02:00,28956.35,0.0
2024-08-23 16:00:00+02:00,27773.53,0.0
2024-08-23 16:15:00+02:00,27991.7,0.0
2024-08-23 16:30:00+02:00,28857.09,0.0
2024-08-23 16:45:00+02:00,29481.25,0.0
2024-08-23 17:00:00+02:00,28359.33,0.0
2024-08-23 17:15:00+02:00,29473.43,0.0
2024-08-23 17:30:00+02:00,29718.43,0.0
2024-08-23 17:45:00+02:00,29019.38,0.0
2024-08-23 18:00:00+02:00,28059.41,0.0
2024-08-23 18:15:00+02:00,27044.65,0.0
2024-08-23 18:30:00+02:00,25353.91,0.0
2024-08-23 18:45:00+02:00,24048.67,0.0
2024-08-23 19:00:00+02:00,22666.44,0.0
2024-08-23 19:15:00+02:00,21239.67,0.0
2024-08-23 19:30:00+02:00,19801.79,0.0
2024-08-23 19:45:00+02:00,19114.73,0.0
2024-08-23 20:00:00+02:00,18684.92,0.0
2024-08-23 20:15:00+02:00,18734.39,0.0
2024-08-23 20:30:00+02:00,17693.75,0.0
2024-08-23 20:45:00+02:00,16637.46,0.0
2024-08-23 21:00:00+02:00,15969.41,0.0
2024-08-23 21:15:00+02:00,15114.67,0.0
2024-08-23 21:30:00+02:00,13925.5,0.0
2024-08-23 21:45:00+02:00,13030.04,0.0
2024-08-23 22:00:00+02:00,11617.08,0.0
2024-08-23 22:15:00+02:00,11058.27,0.0
2024-08-23 22:30:00+02:00,10605.68,0.0
2024-08-23 22:45:00+02:00,10437.87,0.0
2024-08-23 23:00:00+02:00,9911.59,0.0
2024-08-23 23:15:00+02:00,9329.48,0.0
2024-08-23 23:30:00+02:00,8529.34,0.0
2024-08-23 23:45:00+02:00,7818.88,0.0
2024-08-24 00:00:00+02:00,7235.25,0.0
2024-08-24 00:15:00+02:00,6743.06,0.0
2024-08-24 00:30:00+02:00,6362.99,0.0
2024-08-24 00:45:00+02:00,6152.29,0.0
2024-08-24 01:00:00+02:00,5936.22,0.0
2024-08-24 01:15:00+02:00,5998.56,0.0
2024-08-24 01:30:00+02:00,6144.87,0.0
2024-08-24 01:45:00+02:00,5984.84,0.0
2024-08-24 02:00:00+02:00,5716.21,0.0
2024-08-24 02:15:00+02:00,5737.39,0.0
2024-08-24 02:30:00+02:00,5803.16,0.0
2024-08-24 02:45:00+02:00,5816.35,0.0
2024-08-24 03:00:00+02:00,5935.06,0.0
2024-08-24 03:15:00+02:00,6108.77,0.0
2024-08-24 03:30:00+02:00,6216.73,0.0
2024-08-24 03:45:00+02:00,6425.36,0.0
2024-08-24 04:00:00+02:00,6862.88,0.0
2024-08-24 04:15:00+02:00,7260.88,0.0
2024-08-24 04:30:00+02:00,7564.23,0.0
2024-08-24 04:45:00+02:00,7860.45,0.0
2024-08-24 05:00:00+02:00,8025.53,0.0
2024-08-24 05:15:00+02:00,8346.71,0.0
2024-08-24 05:30:00+02:00,8520.0,0.0
2024-08-24 05:45:00+02:00,8680.27,0.0
2024-08-24 06:00:00+02:00,9416.77,0.0
2024-08-24 06:15:00+02:00,10139.86,0.0
2024-08-24 06:30:00+02:00,11022.66,0.0
2024-08-24 06:45:00+02:00,11427.56,0.0
2024-08-24 07:00:00+02:00,11756.17,0.0
2024-08-24 07:15:00+02:00,12095.76,0.0
2024-08-24 07:30:00+02:00,12309.11,0.0
2024-08-24 07:45:00+02:00,12284.78,0.0
2024-08-24 08:00:00+02:00,12034.09,0.0
2024-08-24 08:15:00+02:00,11316.11,0.0
2024-08-24 08:30:00+02:00,10678.21,0.0
2024-08-24 08:45:00+02:00,10327.56,0.0
2024-08-24 09:00:00+02:00,10070.22,0.0
2024-08-24 09:15:00+02:00,10150.85,0.0
2024-08-24 09:30:00+02:00,10331.02,0.0
2024-08-24 09:45:00+02:00,10457.1,0.0
2024-08-24 10:00:00+02:00,10281.99,0.0
2024-08-24 10:15:00+02:00,10109.38,0.0
2024-08-24 10:30:00+02:00,10216.47,0.0
2024-08-24 10:45:00+02:00,10477.66,0.0
2024-08-24 11:00:00+02:00,11740.08,0.0
2024-08-24 11:15:00+02:00,12500.93,0.0
2024-08-24 11:30:00+02:00,12140.38,0.0
2024-08-24 11:45:00+02:00,11971.35,0.0
2024-08-24 12:00:00+02:00,11523.36,0.0
2024-08-24 12:15:00+02:00,11365.52,0.0
2024-08-24 12:30:00+02:00,11183.46,0.0
2024-08-24 12:45:00+02:00,11443.72,0.0
2024-08-24 13:00:00+02:00,11519.25,0.0
2024-08-24 13:15:00+02:00,11058.06,0.0
2024-08-24 13:30:00+02:00,10409.56,0.0
2024-08-24 13:45:00+02:00,10257.65,0.0
2024-08-24 14:00:00+02:00,10962.07,0.0
2024-08-24 14:15:00+02:00,11189.01,0.0
2024-08-24 14:30:00+02:00,11043.74,0.0
2024-08-24 14:45:00+02:00,11562.61,0.0
2024-08-24 15:00:00+02:00,13195.35,0.0
2024-08-24 15:15:00+02:00,14530.61,0.0
2024-08-24 15:30:00+02:00,15351.63,0.0
2024-08-24 15:45:00+02:00,16513.9,0.0
2024-08-24 16:00:00+02:00,16676.97,0.0
2024-08-24 16:15:00+02:00,18086.42,0.0
2024-08-24 16:30:00+02:00,19517.32,0.0
2024-08-24 16:45:00+02:00,20465.57,0.0
2024-08-24 17:00:00+02:00,18197.01,0.0
2024-08-24 17:15:00+02:00,18777.6,0.0
2024-08-24 17:30:00+02:00,20164.6,0.0
2024-08-24 17:45:00+02:00,19969.95,0.0
2024-08-24 18:00:00+02:00,19112.68,0.0
2024-08-24 18:15:00+02:00,18956.65,0.0
2024-08-24 18:30:00+02:00,18094.69,0.0
2024-08-24 18:45:00+02:00,17191.37,0.0
2024-08-24 19:00:00+02:00,16853.58,0.0
2024-08-24 19:15:00+02:00,16872.69,0.0
2024-08-24 19:30:00+02:00,17768.54,0.0
2024-08-24 19:45:00+02:00,19449.39,0.0
2024-08-24 20:00:00+02:00,21757.75,0.0
2024-08-24 20:15:00+02:00,23478.65,0.0
2024-08-24 20:30:00+02:00,23871.65,0.0
2024-08-24 20:45:00+02:00,24763.49,0.0
2024-08-24 21:00:00+02:00,25762.83,0.0
2024-08-24 21:15:00+02:00,27493.82,0.0
2024-08-24 21:30:00+02:00,27873.65,0.0
2024-08-24 21:45:00+02:00,27332.83,0.0
2024-08-24 22:00:00+02:00,24961.6,0.0
2024-08-24 22:15:00+02:00,24067.31,0.0
2024-08-24 22:30:00+02:00,23269.8,0.0
2024-08-24 22:45:00+02:00,22585.7,0.0
2024-08-24 23:00:00+02:00,22063.62,0.0
2024-08-24 23:15:00+02:00,21898.79,0.0
2024-08-24 23:30:00+02:00,21795.25,0.0
2024-08-24 23:45:00+02:00,22165.05,0.0
2024-08-25 00:00:00+02:00,22130.39,0.0
2024-08-25 00:15:00+02:00,22514.87,0.0
2024-08-25 00:30:00+02:00,22606.35,0.0
2024-08-25 00:45:00+02:00,23049.67,0.0
2024-08-25 01:00:00+02:00,23378.48,0.0
2024-08-25 01:15:00+02:00,23605.54,0.0
2024-08-25 01:30:00+02:00,23919.35,0.0
2024-08-25 01:45:00+02:00,23609.66,0.0
2024-08-25 02:00:00+02:00,22929.12,0.0
2024-08-25 02:15:00+02:00,22546.35,0.0
2024-08-25 02:30:00+02:00,22304.41,0.0
2024-08-25 02:45:00+02:00,22081.0,0.0
2024-08-25 03:00:00+02:00,22070.34,0.0
2024-08-25 03:15:00+02:00,21598.02,0.0
2024-08-25 03:30:00+02:00,21188.66,0.0
2024-08-25 03:45:00+02:00,20645.58,0.0
2024-08-25 04:00:00+02:00,20410.83,0.0
2024-08-25 04:15:00+02:00,20397.09,0.0
2024-08-25 04:30:00+02:00,20656.16,0.0
2024-08-25 04:45:00+02:00,21113.02,0.0
2024-08-25 05:00:00+02:00,21443.2,0.0
2024-08-25 05:15:00+02:00,21968.37,0.0
2024-08-25 05:30:00+02:00,22142.87,0.0
2024-08-25 05:45:00+02:00,22586.46,0.0
2024-08-25 06:00:00+02:00,23630.57,0.0
2024-08-25 06:15:00+02:00,23155.82,0.0
2024-08-25 06:30:00+02:00,23222.89,0.0
2024-08-25 06:45:00+02:00,23182.51,0.0
2024-08-25 07:00:00+02:00,22098.28,0.0
2024-08-25 07:15:00+02:00,21647.85,0.0
2024-08-25 07:30:00+02:00,21863.66,0.0
2024-08-25 07:45:00+02:00,21941.13,0.0
2024-08-25 08:00:00+02:00,21298.77,0.0
2024-08-25 08:15:00+02:00,21048.27,0.0
2024-08-25 08:30:00+02:00,20826.63,0.0
2024-08-25 08:45:00+02:00,20926.61,0.0
2024-08-25 09:00:00+02:00,21477.25,0.0
2024-08-25 09:15:00+02:00,21218.18,0.0
2024-08-25 09:30:00+02:00,20342.22,0.0
2024-08-25 09:45:00+02:00,19944.6,0.0
2024-08-25 10:00:00+02:00,19758.3,0.0
2024-08-25 10:15:00+02:00,18668.58,0.0
2024-08-25 10:30:00+02:00,17371.01,0.0
2024-08-25 10:45:00+02:00,16818.47,0.0
2024-08-25 11:00:00+02:00,17068.73,0.0
2024-08-25 11:15:00+02:00,16348.8,0.0
2024-08-25 11:30:00+02:00,15580.16,0.0
2024-08-25 11:45:00+02:00,15075.68,0.0
2024-08-25 12:00:00+02:00,14992.26,0.0
2024-08-25 12:15:00+02:00,14816.45,0.0
2024-08-25 12:30:00+02:00,14502.53,0.0
2024-08-25 12:45:00+02:00,13781.17,0.0
2024-08-25 13:00:00+02:00,13104.82,0.0
2024-08-25 13:15:00+02:00,12027.89,0.0
2024-08-25 13:30:00+02:00,11264.37,0.0
2024-08-25 13:45:00+02:00,11305.76,0.0
2024-08-25 14:00:00+02:00,10989.09,0.0
2024-08-25 14:15:00+02:00,10568.46,0.0
2024-08-25 14:30:00+02:00,9911.12,0.0
2024-08-25 14:45:00+02:00,9684.53,0.0
2024-08-25 15:00:00+02:00,9602.0,0.0
2024-08-25 15:15:00+02:00,9611.12,0.0
2024-08-25 15:30:00+02:00,9278.21,0.0
2024-08-25 15:45:00+02:00,9262.95,0.0
2024-08-25 16:00:00+02:00,8990.63,0.0
2024-08-25 16:15:00+02:00,8857.58,0.0
2024-08-25 16:30:00+02:00,8728.74,0.0
2024-08-25 16:45:00+02:00,8634.8,0.0
2024-08-25 17:00:00+02:00,7610.31,0.0
2024-08-25 17:15:00+02:00,7822.08,0.0
2024-08-25 17:30:00+02:00,7609.66,0.0
2024-08-25 17:45:00+02:00,7012.51,0.0
2024-08-25 18:00:00+02:00,6410.86,0.0
2024-08-25 18:15:00+02:00,5842.72,0.0
2024-08-25 18:30:00+02:00,5255.49,0.0
2024-08-25 18:45:00+02:00,4540.57,0.0
2024-08-25 19:00:00+02:00,3879.55,0.0
2024-08-25 19:15:00+02:00,3410.62,0.0
2024-08-25 19:30:00+02:00,2851.8,0.0
2024-08-25 19:45:00+02:00,2758.7,0.0
2024-08-25 20:00:00+02:00,2996.09,0.0
2024-08-25 20:15:00+02:00,3117.16,0.0
2024-08-25 20:30:00+02:00,2583.81,0.0
2024-08-25 20:45:00+02:00,2760.32,0.0
2024-08-25 21:00:00+02:00,2956.09,0.0
2024-08-25 21:15:00+02:00,3203.0,0.0
2024-08-25 21:30:00+02:00,3412.67,0.0
2024-08-25 21:45:00+02:00,3740.97,0.0
2024-08-25 22:00:00+02:00,3884.77,0.0
2024-08-25 22:15:00+02:00,4123.45,0.0
2024-08-25 22:30:00+02:00,4342.97,0.0
2024-08-25 22:45:00+02:00,4466.58,0.0
2024-08-25 23:00:00+02:00,4613.56,0.0
2024-08-25 23:15:00+02:00,4861.43,0.0
2024-08-25 23:30:00+02:00,5130.45,0.0
2024-08-25 23:45:00+02:00,5459.76,0.0
2024-08-26 00:00:00+02:00,5775.9,0.0
2024-08-26 00:15:00+02:00,6173.24,0.0
2024-08-26 00:30:00+02:00,6437.01,0.0
2024-08-26 00:45:00+02:00,6598.42,0.0
2024-08-26 01:00:00+02:00,6811.05,0.0
2024-08-26 01:15:00+02:00,7022.58,0.0
2024-08-26 01:30:00+02:00,7083.02,0.0
2024-08-26 01:45:00+02:00,7189.33,0.0
2024-08-26 02:00:00+02:00,7228.71,0.0
2024-08-26 02:15:00+02:00,7314.72,0.0
2024-08-26 02:30:00+02:00,7383.94,0.0
2024-08-26 02:45:00+02:00,7416.85,0.0
2024-08-26 03:00:00+02:00,7476.64,0.0
2024-08-26 03:15:00+02:00,7610.15,0.0
2024-08-26 03:30:00+02:00,7754.69,0.0
2024-08-26 03:45:00+02:00,7794.04,0.0
2024-08-26 04:00:00+02:00,7777.35,0.0
2024-08-26 04:15:00+02:00,7730.47,0.0
2024-08-26 04:30:00+02:00,7702.45,0.0
2024-08-26 04:45:00+02:00,7727.01,0.0
2024-08-26 05:00:00+02:00,7676.58,0.0
2024-08-26 05:15:00+02:00,7549.42,0.0
2024-08-26 05:30:00+02:00,7524.55,0.0
2024-08-26 05:45:00+02:00,7421.64,0.0
2024-08-26 06:00:00+02:00,7581.79,0.0
2024-08-26 06:15:00+02:00,7578.77,0.0
2024-08-26 06:30:00+02:00,7761.97,0.0
2024-08-26 06:45:00+02:00,7520.05,0.0
2024-08-26 07:00:00+02:00,7138.59,0.0
2024-08-26 07:15:00+02:00,7008.67,0.0
2024-08-26 07:30:00+02:00,6977.16,0.0
2024-08-26 07:45:00+02:00,6834.54,0.0
2024-08-26 08:00:00+02:00,6495.67,0.0
2024-08-26 08:15:00+02:00,6054.32,0.0
2024-08-26 08:30:00+02:00,5616.03,0.0
2024-08-26 08:45:00+02:00,5185.21,0.0
2024-08-26 09:00:00+02:00,4760.21,0.0
2024-08-26 09:15:00+02:00,4442.3,0.0
2024-08-26 09:30:00+02:00,4357.04,0.0
2024-08-26 09:45:00+02:00,4499.68,0.0
2024-08-26 10:00:00+02:00,4759.73,0.0
2024-08-26 10:15:00+02:00,5043.24,0.0
2024-08-26 10:30:00+02:00,5381.72,0.0
2024-08-26 10:45:00+02:00,5781.26,0.0
2024-08-26 11:00:00+02:00,6265.79,0.0
2024-08-26 11:15:00+02:00,6726.94,0.0
2024-08-26 11:30:00+02:00,7199.24,0.0
2024-08-26 11:45:00+02:00,7609.09,0.0
2024-08-26 12:00:00+02:00,7841.7,0.0
2024-08-26 12:15:00+02:00,7725.37,0.0
2024-08-26 12:30:00+02:00,7745.89,0.0
2024-08-26 12:45:00+02:00,7664.2,0.0
2024-08-26 13:00:00+02:00,7603.93,0.0
2024-08-26 13:15:00+02:00,7421.05,0.0
2024-08-26 13:30:00+02:00,7295.76,0.0
2024-08-26 13:45:00+02:00,7019.06,0.0
2024-08-26 14:00:00+02:00,6900.49,0.0
2024-08-26 14:15:00+02:00,6863.6,0.0
2024-08-26 14:30:00+02:00,6820.52,0.0
2024-08-26 14:45:00+02:00,6568.03,0.0
2024-08-26 15:00:00+02:00,6364.31,0.0
2024-08-26 15:15:00+02:00,6103.72,0.0
2024-08-26 15:30:00+02:00,5873.34,0.0
2024-08-26 15:45:00+02:00,5722.27,0.0
2024-08-26 16:00:00+02:00,5349.52,0.0
2024-08-26 16:15:00+02:00,5159.84,0.0
2024-08-26 16:30:00+02:00,4949.94,0.0
2024-08-26 16:45:00+02:00,4817.24,0.0
2024-08-26 17:00:00+02:00,4746.12,0.0
2024-08-26 17:15:00+02:00,4573.39,0.0
2024-08-26 17:30:00+02:00,4084.51,0.0
2024-08-26 17:45:00+02:00,3745.82,0.0
2024-08-26 18:00:00+02:00,3491.06,0.0
2024-08-26 18:15:00+02:00,3044.1,0.0
2024-08-26 18:30:00+02:00,2647.17,0.0
2024-08-26 18:45:00+02:00,2288.8,0.0
2024-08-26 19:00:00+02:00,1956.98,0.0
2024-08-26 19:15:00+02:00,1737.28,0.0
2024-08-26 19:30:00+02:00,1561.01,0.0
2024-08-26 19:45:00+02:00,1669.51,0.0
2024-08-26 20:00:00+02:00,1628.78,0.0
2024-08-26 20:15:00+02:00,1403.56,0.0
2024-08-26 20:30:00+02:00,1151.17,0.0
2024-08-26 20:45:00+02:00,1147.66,0.0
2024-08-26 21:00:00+02:00,1130.17,0.0
2024-08-26 21:15:00+02:00,1159.32,0.0
2024-08-26 21:30:00+02:00,1204.3,0.0
2024-08-26 21:45:00+02:00,1329.33,0.0
2024-08-26 22:00:00+02:00,1426.06,0.0
2024-08-26 22:15:00+02:00,1555.46,0.0
2024-08-26 22:30:00+02:00,1609.73,0.0
2024-08-26 22:45:00+02:00,1630.46,0.0
2024-08-26 23:00:00+02:00,1645.84,0.0
2024-08-26 23:15:00+02:00,1731.13,0.0
2024-08-26 23:30:00+02:00,1804.75,0.0
2024-08-26 23:45:00+02:00,1764.31,0.0
2024-08-27 00:00:00+02:00,1755.54,0.0
2024-08-27 00:15:00+02:00,1852.63,0.0
2024-08-27 00:30:00+02:00,1967.77,0.0
2024-08-27 00:45:00+02:00,1994.47,0.0
2024-08-27 01:00:00+02:00,1985.86,0.0
2024-08-27 01:15:00+02:00,2002.12,0.0
2024-08-27 01:30:00+02:00,2065.38,0.0
2024-08-27 01:45:00+02:00,2107.76,0.0
2024-08-27 02:00:00+02:00,2153.24,0.0
2024-08-27 02:15:00+02:00,2140.46,0.0
2024-08-27 02:30:00+02:00,2101.14,0.0
2024-08-27 02:45:00+02:00,2107.51,0.0
2024-08-27 03:00:00+02:00,2103.89,0.0
2024-08-27 03:15:00+02:00,2142.85,0.0
2024-08-27 03:30:00+02:00,2196.72,0.0
2024-08-27 03:45:00+02:00,2262.44,0.0
2024-08-27 04:00:00+02:00,2306.53,0.0
2024-08-27 04:15:00+02:00,2328.97,0.0
2024-08-27 04:30:00+02:00,2336.6,0.0
2024-08-27 04:45:00+02:00,2364.11,0.0
2024-08-27 05:00:00+02:00,2431.4,0.0
2024-08-27 05:15:00+02:00,2578.23,0.0
2024-08-27 05:30:00+02:00,2803.73,0.0
2024-08-27 05:45:00+02:00,3016.66,0.0
2024-08-27 06:00:00+02:00,3217.7,0.0
2024-08-27 06:15:00+02:00,3418.68,0.0
2024-08-27 06:30:00+02:00,3924.85,0.0
2024-08-27 06:45:00+02:00,4247.28,0.0
2024-08-27 07:00:00+02:00,4300.1,0.0
2024-08-27 07:15:00+02:00,4521.88,0.0
2024-08-27 07:30:00+02:00,4758.28,0.0
2024-08-27 07:45:00+02:00,4903.71,0.0
2024-08-27 08:00:00+02:00,4961.07,0.0
2024-08-27 08:15:00+02:00,4836.66,0.0
2024-08-27 08:30:00+02:00,4454.07,0.0
2024-08-27 08:45:00+02:00,3879.08,0.0
2024-08-27 09:00:00+02:00,3272.0,0.0
2024-08-27 09:15:00+02:00,2683.76,0.0
2024-08-27 09:30:00+02:00,2265.36,0.0
2024-08-27 09:45:00+02:00,2052.01,0.0
2024-08-27 10:00:00+02:00,2013.05,0.0
2024-08-27 10:15:00+02:00,2018.62,0.0
2024-08-27 10:30:00+02:00,2108.46,0.0
2024-08-27 10:45:00+02:00,2309.91,0.0
2024-08-27 11:00:00+02:00,2609.81,0.0
2024-08-27 11:15:00+02:00,2897.73,0.0
2024-08-27 11:30:00+02:00,3152.13,0.0
2024-08-27 11:45:00+02:00,3150.5,0.0
2024-08-27 12:00:00+02:00,3439.97,0.0
2024-08-27 12:15:00+02:00,3393.52,0.0
2024-08-27 12:30:00+02:00,3305.67,0.0
2024-08-27 12:45:00+02:00,3280.74,0.0
2024-08-27 13:00:00+02:00,3488.24,0.0
2024-08-27 13:15:00+02:00,3516.78,0.0
2024-08-27 13:30:00+02:00,3397.79,0.0
2024-08-27 13:45:00+02:00,3327.93,0.0
2024-08-27 14:00:00+02:00,3311.39,0.0
2024-08-27 14:15:00+02:00,3362.08,0.0
2024-08-27 14:30:00+02:00,3299.57,0.0
2024-08-27 14:45:00+02:00,3352.51,0.0
2024-08-27 15:00:00+02:00,3074.62,0.0
2024-08-27 15:15:00+02:00,3095.81,0.0
2024-08-27 15:30:00+02:00,2918.58,0.0
2024-08-27 15:45:00+02:00,3070.93,0.0
2024-08-27 16:00:00+02:00,3050.23,0.0
2024-08-27 16:15:00+02:00,3072.91,0.0
2024-08-27 16:30:00+02:00,3022.89,0.0
2024-08-27 16:45:00+02:00,2978.19,0.0
2024-08-27 17:00:00+02:00,2972.77,0.0
2024-08-27 17:15:00+02:00,3008.56,0.0
2024-08-27 17:30:00+02:00,3015.72,0.0
2024-08-27 17:45:00+02:00,3118.46,0.0
2024-08-27 18:00:00+02:00,3141.3,0.0
2024-08-27 18:15:00+02:00,3188.21,0.0
2024-08-27 18:30:00+02:00,3281.15,0.0
2024-08-27 18:45:00+02:00,3364.25,0.0
2024-08-27 19:00:00+02:00,3550.14,0.0
2024-08-27 19:15:00+02:00,3641.36,0.0
2024-08-27 19:30:00+02:00,3905.01,0.0
2024-08-27 19:45:00+02:00,4483.24,0.0
2024-08-27 20:00:00+02:00,5216.78,0.0
2024-08-27 20:15:00+02:00,5757.53,0.0
2024-08-27 20:30:00+02:00,6320.52,0.0
2024-08-27 20:45:00+02:00,7350.29,0.0
2024-08-27 21:00:00+02:00,8376.39,0.0
2024-08-27 21:15:00+02:00,9303.02,0.0
2024-08-27 21:30:00+02:00,10117.02,0.0
2024-08-27 21:45:00+02:00,11020.09,0.0
2024-08-27 22:00:00+02:00,11549.96,0.0
2024-08-27 22:15:00+02:00,12192.89,0.0
2024-08-27 22:30:00+02:00,12850.55,0.0
2024-08-27 22:45:00+02:00,13510.5,0.0
2024-08-27 23:00:00+02:00,13799.46,0.0
2024-08-27 23:15:00+02:00,14043.7,0.0
2024-08-27 23:30:00+02:00,14252.34,0.0
2024-08-27 23:45:00+02:00,14420.21,0.0
2024-08-28 00:00:00+02:00,14176.74,0.0
2024-08-28 00:15:00+02:00,13963.1,0.0
2024-08-28 00:30:00+02:00,13588.85,0.0
2024-08-28 00:45:00+02:00,13139.16,0.0
2024-08-28 01:00:00+02:00,12574.0,0.0
2024-08-28 01:15:00+02:00,12102.29,0.0
2024-08-28 01:30:00+02:00,11686.76,0.0
2024-08-28 01:45:00+02:00,11398.4,0.0
2024-08-28 02:00:00+02:00,11120.32,0.0
2024-08-28 02:15:00+02:00,10968.81,0.0
2024-08-28 02:30:00+02:00,10820.34,0.0
2024-08-28 02:45:00+02:00,10819.19,0.0
2024-08-28 03:00:00+02:00,10782.76,0.0
2024-08-28 03:15:00+02:00,10677.71,0.0
