,Solar,Solar
,Actual Aggregated,Actual Consumption
timestamp,,
2024-06-29 11:15:00+02:00,40772.33,0.0
2024-06-29 11:30:00+02:00,41817.74,0.0
2024-06-29 11:45:00+02:00,42521.93,0.0
2024-06-29 12:00:00+02:00,43087.57,0.0
2024-06-29 12:15:00+02:00,43522.23,0.0
2024-06-29 12:30:00+02:00,43948.57,0.0
2024-06-29 12:45:00+02:00,43977.31,0.0
2024-06-29 13:00:00+02:00,44169.7,0.0
2024-06-29 13:15:00+02:00,43921.67,0.0
2024-06-29 13:30:00+02:00,43797.09,0.0
2024-06-29 13:45:00+02:00,43376.53,0.0
2024-06-29 14:00:00+02:00,42679.22,0.0
2024-06-29 14:15:00+02:00,41685.35,0.0
2024-06-29 14:30:00+02:00,40777.33,0.0
2024-06-29 14:45:00+02:00,39679.39,0.0
2024-06-29 15:00:00+02:00,38499.44,0.0
2024-06-29 15:15:00+02:00,36900.35,0.0
2024-06-29 15:30:00+02:00,35329.93,0.0
2024-06-29 15:45:00+02:00,33482.55,0.0
2024-06-29 16:00:00+02:00,31718.42,0.0
2024-06-29 16:15:00+02:00,29977.11,0.0
2024-06-29 16:30:00+02:00,28000.85,0.0
2024-06-29 16:45:00+02:00,25986.79,0.0
2024-06-29 17:00:00+02:00,23775.78,0.0
2024-06-29 17:15:00+02:00,21752.46,0.0
2024-06-29 17:30:00+02:00,19688.4,0.0
2024-06-29 17:45:00+02:00,17592.8,0.0
2024-06-29 18:00:00+02:00,15373.08,0.0
2024-06-29 18:15:00+02:00,13072.69,0.0
2024-06-29 18:30:00+02:00,11013.02,0.0
2024-06-29 18:45:00+02:00,9078.93,0.0
2024-06-29 19:00:00+02:00,7278.08,0.0
2024-06-29 19:15:00+02:00,5776.12,0.0
2024-06-29 19:30:00+02:00,4579.14,0.0
2024-06-29 19:45:00+02:00,3539.93,0.0
2024-06-29 20:00:00+02:00,2675.96,0.0
2024-06-29 20:15:00+02:00,1890.31,0.0
2024-06-29 20:30:00+02:00,1195.22,0.0
2024-06-29 20:45:00+02:00,687.3,0.0
2024-06-29 21:00:00+02:00,336.2,0.0
2024-06-29 21:15:00+02:00,125.87,0.0
2024-06-29 21:30:00+02:00,38.95,0.0
2024-06-29 21:45:00+02:00,15.21,0.0
2024-06-29 22:00:00+02:00,14.27,0.0
2024-06-29 22:15:00+02:00,3.52,0.0
2024-06-29 22:30:00+02:00,3.7,0.0
2024-06-29 22:45:00+02:00,8.49,0.0
2024-06-29 23:00:00+02:00,4.51,0.0
2024-06-29 23:15:00+02:00,3.48,0.0
2024-06-29 23:30:00+02:00,3.28,0.0
2024-06-29 23:45:00+02:00,3.11,0.0
2024-06-30 00:00:00+02:00,3.15,0.0
2024-06-30 00:15:00+02:00,3.48,0.0
2024-06-30 00:30:00+02:00,3.9,0.0
2024-06-30 00:45:00+02:00,5.91,0.0
2024-06-30 01:00:00+02:00,3.07,0.0
2024-06-30 01:15:00+02:00,5.39,0.0
2024-06-30 01:30:00+02:00,3.15,0.0
2024-06-30 01:45:00+02:00,3.07,0.0
2024-06-30 02:00:00+02:00,3.07,0.0
2024-06-30 02:15:00+02:00,3.06,0.0
2024-06-30 02:30:00+02:00,3.06,0.0
2024-06-30 02:45:00+02:00,3.07,0.0
2024-06-30 03:00:00+02:00,2.84,0.0
2024-06-30 03:15:00+02:00,2.87,0.0
2024-06-30 03:30:00+02:00,2.72,0.0
2024-06-30 03:45:00+02:00,2.78,0.0
2024-06-30 04:00:00+02:00,3.52,0.0
2024-06-30 04:15:00+02:00,2.94,0.0
2024-06-30 04:30:00+02:00,5.33,0.0
2024-06-30 04:45:00+02:00,10.36,0.0
2024-06-30 05:00:00+02:00,45.22,0.0
2024-06-30 05:15:00+02:00,132.03,0.0
2024-06-30 05:30:00+02:00,298.88,0.0
2024-06-30 05:45:00+02:00,546.47,0.0
2024-06-30 06:00:00+02:00,870.31,0.0
2024-06-30 06:15:00+02:00,1270.39,0.0
2024-06-30 06:30:00+02:00,1742.34,0.0
2024-06-30 06:45:00+02:00,2252.39,0.0
2024-06-30 07:00:00+02:00,2785.94,0.0
2024-06-30 07:15:00+02:00,3343.63,0.0
2024-06-30 07:30:00+02:00,4128.84,0.0
2024-06-30 07:45:00+02:00,5053.37,0.0
2024-06-30 08:00:00+02:00,5973.87,0.0
2024-06-30 08:15:00+02:00,7056.14,0.0
2024-06-30 08:30:00+02:00,8205.18,0.0
2024-06-30 08:45:00+02:00,9331.78,0.0
2024-06-30 09:00:00+02:00,10100.08,0.0
2024-06-30 09:15:00+02:00,11082.68,0.0
2024-06-30 09:30:00+02:00,11859.78,0.0
2024-06-30 09:45:00+02:00,12586.35,0.0
2024-06-30 10:00:00+02:00,13275.52,0.0
2024-06-30 10:15:00+02:00,13940.51,0.0
2024-06-30 10:30:00+02:00,14634.91,0.0
2024-06-30 10:45:00+02:00,15594.5,0.0
2024-06-30 11:00:00+02:00,16744.74,0.0
2024-06-30 11:15:00+02:00,17478.96,0.0
2024-06-30 11:30:00+02:00,18223.36,0.0
2024-06-30 11:45:00+02:00,18801.3,0.0
2024-06-30 12:00:00+02:00,19344.99,0.0
2024-06-30 12:15:00+02:00,20211.0,0.0
2024-06-30 12:30:00+02:00,21008.6,0.0
2024-06-30 12:45:00+02:00,21456.59,0.0
2024-06-30 13:00:00+02:00,22052.05,0.0
2024-06-30 13:15:00+02:00,21992.67,0.0
2024-06-30 13:30:00+02:00,21688.38,0.0
2024-06-30 13:45:00+02:00,20941.39,0.0
2024-06-30 14:00:00+02:00,20204.86,0.0
2024-06-30 14:15:00+02:00,19630.41,0.0
2024-06-30 14:30:00+02:00,19204.52,0.0
2024-06-30 14:45:00+02:00,18799.55,0.0
2024-06-30 15:00:00+02:00,18298.56,0.0
2024-06-30 15:15:00+02:00,18024.15,0.0
2024-06-30 15:30:00+02:00,17298.3,0.0
2024-06-30 15:45:00+02:00,16399.46,0.0
2024-06-30 16:00:00+02:00,15524.74,0.0
2024-06-30 16:15:00+02:00,14256.88,0.0
2024-06-30 16:30:00+02:00,12975.41,0.0
2024-06-30 16:45:00+02:00,11856.7,0.0
2024-06-30 17:00:00+02:00,10584.15,0.0
2024-06-30 17:15:00+02:00,9557.31,0.0
2024-06-30 17:30:00+02:00,8799.13,0.0
2024-06-30 17:45:00+02:00,8140.72,0.0
2024-06-30 18:00:00+02:00,7592.72,0.0
2024-06-30 18:15:00+02:00,6839.05,0.0
2024-06-30 18:30:00+02:00,6045.0,0.0
2024-06-30 18:45:00+02:00,5267.24,0.0
2024-06-30 19:00:00+02:00,4475.8,0.0
2024-06-30 19:15:00+02:00,3649.88,0.0
2024-06-30 19:30:00+02:00,2965.34,0.0
2024-06-30 19:45:00+02:00,2368.73,0.0
2024-06-30 20:00:00+02:00,1793.69,0.0
2024-06-30 20:15:00+02:00,1282.96,0.0
2024-06-30 20:30:00+02:00,856.47,0.0
2024-06-30 20:45:00+02:00,530.57,0.0
2024-06-30 21:00:00+02:00,276.82,0.0
2024-06-30 21:15:00+02:00,109.17,0.0
2024-06-30 21:30:00+02:00,33.6,0.0
2024-06-30 21:45:00+02:00,8.76,0.0
2024-06-30 22:00:00+02:00,6.28,0.0
2024-06-30 22:15:00+02:00,3.87,0.0
2024-06-30 22:30:00+02:00,5.85,0.0
2024-06-30 22:45:00+02:00,5.35,0.0
2024-06-30 23:00:00+02:00,3.24,0.0
2024-06-30 23:15:00+02:00,3.1,0.0
2024-06-30 23:30:00+02:00,3.54,0.0
2024-06-30 23:45:00+02:00,3.13,0.0
2024-07-01 00:00:00+02:00,3.23,0.0
2024-07-01 00:15:00+02:00,2.65,0.0
2024-07-01 00:30:00+02:00,2.76,0.0
2024-07-01 00:45:00+02:00,2.88,0.0
2024-07-01 01:00:00+02:00,2.95,0.0
2024-07-01 01:15:00+02:00,2.73,0.0
2024-07-01 01:30:00+02:00,2.8,0.0
2024-07-01 01:45:00+02:00,2.89,0.0
2024-07-01 02:00:00+02:00,2.91,0.0
2024-07-01 02:15:00+02:00,2.66,0.0
2024-07-01 02:30:00+02:00,2.7,0.0
2024-07-01 02:45:00+02:00,2.7,0.0
2024-07-01 03:00:00+02:00,2.75,0.0
2024-07-01 03:15:00+02:00,2.64,0.0
2024-07-01 03:30:00+02:00,2.49,0.0
2024-07-01 03:45:00+02:00,2.56,0.0
2024-07-01 04:00:00+02:00,2.7,0.0
2024-07-01 04:15:00+02:00,2.68,0.0
2024-07-01 04:30:00+02:00,4.65,0.0
2024-07-01 04:45:00+02:00,11.9,0.0
2024-07-01 05:00:00+02:00,61.14,0.0
2024-07-01 05:15:00+02:00,162.72,0.0
2024-07-01 05:30:00+02:00,324.9,0.0
2024-07-01 05:45:00+02:00,622.43,0.0
2024-07-01 06:00:00+02:00,1029.06,0.0
2024-07-01 06:15:00+02:00,1581.67,0.0
2024-07-01 06:30:00+02:00,2229.02,0.0
2024-07-01 06:45:00+02:00,3014.3,0.0
2024-07-01 07:00:00+02:00,3930.66,0.0
2024-07-01 07:15:00+02:00,4938.4,0.0
2024-07-01 07:30:00+02:00,6066.8,0.0
2024-07-01 07:45:00+02:00,7277.74,0.0
2024-07-01 08:00:00+02:00,8552.52,0.0
2024-07-01 08:15:00+02:00,9821.27,0.0
2024-07-01 08:30:00+02:00,11091.45,0.0
2024-07-01 08:45:00+02:00,12503.95,0.0
2024-07-01 09:00:00+02:00,13811.21,0.0
2024-07-01 09:15:00+02:00,14955.04,0.0
2024-07-01 09:30:00+02:00,16196.68,0.0
2024-07-01 09:45:00+02:00,17427.09,0.0
2024-07-01 10:00:00+02:00,18589.76,0.0
2024-07-01 10:15:00+02:00,19829.47,0.0
2024-07-01 10:30:00+02:00,20945.83,0.0
2024-07-01 10:45:00+02:00,21952.09,0.0
2024-07-01 11:00:00+02:00,22647.34,0.0
2024-07-01 11:15:00+02:00,23308.67,0.0
2024-07-01 11:30:00+02:00,24170.34,0.0
2024-07-01 11:45:00+02:00,24480.27,0.0
2024-07-01 12:00:00+02:00,24688.75,0.0
2024-07-01 12:15:00+02:00,24820.63,0.0
2024-07-01 12:30:00+02:00,25130.21,0.0
2024-07-01 12:45:00+02:00,25067.06,0.0
2024-07-01 13:00:00+02:00,25227.19,0.0
2024-07-01 13:15:00+02:00,25256.06,0.0
2024-07-01 13:30:00+02:00,25558.78,0.0
2024-07-01 13:45:00+02:00,25747.57,0.0
2024-07-01 14:00:00+02:00,25387.73,0.0
2024-07-01 14:15:00+02:00,24872.59,0.0
2024-07-01 14:30:00+02:00,24339.42,0.0
2024-07-01 14:45:00+02:00,23547.55,0.0
2024-07-01 15:00:00+02:00,22788.83,0.0
2024-07-01 15:15:00+02:00,22262.44,0.0
2024-07-01 15:30:00+02:00,21506.87,0.0
2024-07-01 15:45:00+02:00,20791.6,0.0
2024-07-01 16:00:00+02:00,20320.01,0.0
2024-07-01 16:15:00+02:00,19563.13,0.0
2024-07-01 16:30:00+02:00,18661.8,0.0
2024-07-01 16:45:00+02:00,18026.06,0.0
2024-07-01 17:00:00+02:00,16718.74,0.0
2024-07-01 17:15:00+02:00,15895.29,0.0
2024-07-01 17:30:00+02:00,14784.95,0.0
2024-07-01 17:45:00+02:00,13553.89,0.0
2024-07-01 18:00:00+02:00,11986.76,0.0
2024-07-01 18:15:00+02:00,10586.12,0.0
2024-07-01 18:30:00+02:00,9370.93,0.0
2024-07-01 18:45:00+02:00,8061.93,0.0
2024-07-01 19:00:00+02:00,6753.33,0.0
2024-07-01 19:15:00+02:00,5504.58,0.0
2024-07-01 19:30:00+02:00,4454.89,0.0
2024-07-01 19:45:00+02:00,3537.49,0.0
2024-07-01 20:00:00+02:00,2649.86,0.0
2024-07-01 20:15:00+02:00,1883.7,0.0
2024-07-01 20:30:00+02:00,1267.31,0.0
2024-07-01 20:45:00+02:00,775.27,0.0
2024-07-01 21:00:00+02:00,378.09,0.0
2024-07-01 21:15:00+02:00,121.91,0.0
2024-07-01 21:30:00+02:00,25.87,0.0
2024-07-01 21:45:00+02:00,4.88,0.0
2024-07-01 22:00:00+02:00,6.65,0.0
2024-07-01 22:15:00+02:00,7.64,0.0
2024-07-01 22:30:00+02:00,5.81,0.0
2024-07-01 22:45:00+02:00,3.44,0.0
2024-07-01 23:00:00+02:00,4.67,0.0
2024-07-01 23:15:00+02:00,4.1,0.0
2024-07-01 23:30:00+02:00,2.54,0.0
2024-07-01 23:45:00+02:00,2.48,0.0
2024-07-02 00:00:00+02:00,3.29,0.0
2024-07-02 00:15:00+02:00,3.14,0.0
2024-07-02 00:30:00+02:00,2.61,0.0
2024-07-02 00:45:00+02:00,2.59,0.0
2024-07-02 01:00:00+02:00,2.72,0.0
2024-07-02 01:15:00+02:00,2.61,0.0
2024-07-02 01:30:00+02:00,2.52,0.0
2024-07-02 01:45:00+02:00,2.29,0.0
2024-07-02 02:00:00+02:00,2.25,0.0
2024-07-02 02:15:00+02:00,2.22,0.0
2024-07-02 02:30:00+02:00,2.31,0.0
2024-07-02 02:45:00+02:00,2.18,0.0
2024-07-02 03:00:00+02:00,2.21,0.0
2024-07-02 03:15:00+02:00,2.25,0.0
2024-07-02 03:30:00+02:00,3.03,0.0
2024-07-02 03:45:00+02:00,2.69,0.0
2024-07-02 04:00:00+02:00,2.75,0.0
2024-07-02 04:15:00+02:00,2.61,0.0
2024-07-02 04:30:00+02:00,4.31,0.0
2024-07-02 04:45:00+02:00,11.19,0.0
2024-07-02 05:00:00+02:00,59.9,0.0
2024-07-02 05:15:00+02:00,167.79,0.0
2024-07-02 05:30:00+02:00,371.83,0.0
2024-07-02 05:45:00+02:00,766.38,0.0
2024-07-02 06:00:00+02:00,1324.47,0.0
2024-07-02 06:15:00+02:00,2027.27,0.0
2024-07-02 06:30:00+02:00,2844.02,0.0
2024-07-02 06:45:00+02:00,3783.72,0.0
2024-07-02 07:00:00+02:00,4806.89,0.0
2024-07-02 07:15:00+02:00,5872.74,0.0
2024-07-02 07:30:00+02:00,7049.22,0.0
2024-07-02 07:45:00+02:00,8257.66,0.0
2024-07-02 08:00:00+02:00,9550.76,0.0
2024-07-02 08:15:00+02:00,11073.43,0.0
2024-07-02 08:30:00+02:00,12322.63,0.0
2024-07-02 08:45:00+02:00,13559.91,0.0
2024-07-02 09:00:00+02:00,14865.59,0.0
2024-07-02 09:15:00+02:00,16001.28,0.0
2024-07-02 09:30:00+02:00,17071.48,0.0
2024-07-02 09:45:00+02:00,17679.92,0.0
2024-07-02 10:00:00+02:00,17856.79,0.0
2024-07-02 10:15:00+02:00,18064.69,0.0
2024-07-02 10:30:00+02:00,17971.72,0.0
2024-07-02 10:45:00+02:00,17758.59,0.0
2024-07-02 11:00:00+02:00,17476.17,0.0
2024-07-02 11:15:00+02:00,17231.29,0.0
2024-07-02 11:30:00+02:00,17411.9,0.0
2024-07-02 11:45:00+02:00,17682.89,0.0
2024-07-02 12:00:00+02:00,18127.33,0.0
2024-07-02 12:15:00+02:00,18207.75,0.0
2024-07-02 12:30:00+02:00,18574.74,0.0
2024-07-02 12:45:00+02:00,18717.92,0.0
2024-07-02 13:00:00+02:00,18716.4,0.0
2024-07-02 13:15:00+02:00,18719.2,0.0
2024-07-02 13:30:00+02:00,18253.36,0.0
2024-07-02 13:45:00+02:00,18038.08,0.0
2024-07-02 14:00:00+02:00,17778.96,0.0
2024-07-02 14:15:00+02:00,17448.91,0.0
2024-07-02 14:30:00+02:00,16772.36,0.0
2024-07-02 14:45:00+02:00,16027.19,0.0
2024-07-02 15:00:00+02:00,15611.55,0.0
2024-07-02 15:15:00+02:00,14967.29,0.0
2024-07-02 15:30:00+02:00,14270.91,0.0
2024-07-02 15:45:00+02:00,13534.22,0.0
2024-07-02 16:00:00+02:00,12905.49,0.0
2024-07-02 16:15:00+02:00,12545.5,0.0
2024-07-02 16:30:00+02:00,11756.33,0.0
2024-07-02 16:45:00+02:00,10977.91,0.0
2024-07-02 17:00:00+02:00,10105.48,0.0
2024-07-02 17:15:00+02:00,9412.57,0.0
2024-07-02 17:30:00+02:00,8522.94,0.0
2024-07-02 17:45:00+02:00,7659.24,0.0
2024-07-02 18:00:00+02:00,6742.66,0.0
2024-07-02 18:15:00+02:00,5960.77,0.0
2024-07-02 18:30:00+02:00,5307.44,0.0
2024-07-02 18:45:00+02:00,4591.54,0.0
2024-07-02 19:00:00+02:00,3931.35,0.0
2024-07-02 19:15:00+02:00,3357.73,0.0
2024-07-02 19:30:00+02:00,2738.73,0.0
2024-07-02 19:45:00+02:00,2145.32,0.0
2024-07-02 20:00:00+02:00,1586.73,0.0
2024-07-02 20:15:00+02:00,1105.46,0.0
2024-07-02 20:30:00+02:00,710.87,0.0
2024-07-02 20:45:00+02:00,426.41,0.0
2024-07-02 21:00:00+02:00,217.38,0.0
2024-07-02 21:15:00+02:00,87.16,0.0
2024-07-02 21:30:00+02:00,20.57,0.0
2024-07-02 21:45:00+02:00,6.06,0.0
2024-07-02 22:00:00+02:00,3.54,0.0
2024-07-02 22:15:00+02:00,2.92,0.0
2024-07-02 22:30:00+02:00,5.15,0.0
2024-07-02 22:45:00+02:00,3.45,0.0
2024-07-02 23:00:00+02:00,6.97,0.0
2024-07-02 23:15:00+02:00,8.17,0.0
2024-07-02 23:30:00+02:00,9.46,0.0
2024-07-02 23:45:00+02:00,10.71,0.0
2024-07-03 00:00:00+02:00,8.81,0.0
2024-07-03 00:15:00+02:00,7.47,0.0
2024-07-03 00:30:00+02:00,7.58,0.0
2024-07-03 00:45:00+02:00,7.49,0.0
2024-07-03 01:00:00+02:00,4.98,0.0
2024-07-03 01:15:00+02:00,2.57,0.0
2024-07-03 01:30:00+02:00,2.02,0.0
2024-07-03 01:45:00+02:00,2.04,0.0
2024-07-03 02:00:00+02:00,2.09,0.0
2024-07-03 02:15:00+02:00,1.99,0.0
2024-07-03 02:30:00+02:00,2.07,0.0
2024-07-03 02:45:00+02:00,1.98,0.0
2024-07-03 03:00:00+02:00,2.24,0.0
2024-07-03 03:15:00+02:00,2.31,0.0
2024-07-03 03:30:00+02:00,2.37,0.0
2024-07-03 03:45:00+02:00,2.12,0.0
2024-07-03 04:00:00+02:00,1.96,0.0
2024-07-03 04:15:00+02:00,1.99,0.0
2024-07-03 04:30:00+02:00,4.88,0.0
2024-07-03 04:45:00+02:00,7.92,0.0
2024-07-03 05:00:00+02:00,46.68,0.0
2024-07-03 05:15:00+02:00,142.43,0.0
2024-07-03 05:30:00+02:00,290.52,0.0
2024-07-03 05:45:00+02:00,557.92,0.0
2024-07-03 06:00:00+02:00,1004.84,0.0
2024-07-03 06:15:00+02:00,1581.71,0.0
2024-07-03 06:30:00+02:00,2272.36,0.0
2024-07-03 06:45:00+02:00,3138.52,0.0
2024-07-03 07:00:00+02:00,4170.33,0.0
2024-07-03 07:15:00+02:00,5293.66,0.0
2024-07-03 07:30:00+02:00,6561.2,0.0
2024-07-03 07:45:00+02:00,7962.94,0.0
2024-07-03 08:00:00+02:00,9489.49,0.0
2024-07-03 08:15:00+02:00,10968.2,0.0
2024-07-03 08:30:00+02:00,12553.1,0.0
2024-07-03 08:45:00+02:00,14031.96,0.0
2024-07-03 09:00:00+02:00,15551.07,0.0
2024-07-03 09:15:00+02:00,16956.45,0.0
2024-07-03 09:30:00+02:00,18185.85,0.0
2024-07-03 09:45:00+02:00,19247.67,0.0
2024-07-03 10:00:00+02:00,20157.6,0.0
2024-07-03 10:15:00+02:00,20972.17,0.0
2024-07-03 10:30:00+02:00,21522.9,0.0
2024-07-03 10:45:00+02:00,21986.82,0.0
2024-07-03 11:00:00+02:00,22359.34,0.0
2024-07-03 11:15:00+02:00,22386.97,0.0
2024-07-03 11:30:00+02:00,22398.99,0.0
2024-07-03 11:45:00+02:00,22429.33,0.0
2024-07-03 12:00:00+02:00,22326.49,0.0
2024-07-03 12:15:00+02:00,22078.71,0.0
2024-07-03 12:30:00+02:00,21931.25,0.0
2024-07-03 12:45:00+02:00,21674.04,0.0
2024-07-03 13:00:00+02:00,21590.23,0.0
2024-07-03 13:15:00+02:00,21661.83,0.0
2024-07-03 13:30:00+02:00,21142.17,0.0
2024-07-03 13:45:00+02:00,20305.78,0.0
2024-07-03 14:00:00+02:00,19578.07,0.0
2024-07-03 14:15:00+02:00,18778.03,0.0
2024-07-03 14:30:00+02:00,18112.65,0.0
2024-07-03 14:45:00+02:00,17584.22,0.0
2024-07-03 15:00:00+02:00,17105.68,0.0
2024-07-03 15:15:00+02:00,16830.53,0.0
2024-07-03 15:30:00+02:00,16276.05,0.0
2024-07-03 15:45:00+02:00,15834.74,0.0
2024-07-03 16:00:00+02:00,15130.9,0.0
2024-07-03 16:15:00+02:00,14520.08,0.0
2024-07-03 16:30:00+02:00,13816.24,0.0
2024-07-03 16:45:00+02:00,13091.28,0.0
2024-07-03 17:00:00+02:00,12374.42,0.0
2024-07-03 17:15:00+02:00,11569.36,0.0
2024-07-03 17:30:00+02:00,10636.07,0.0
2024-07-03 17:45:00+02:00,9873.95,0.0
2024-07-03 18:00:00+02:00,9163.42,0.0
2024-07-03 18:15:00+02:00,8343.64,0.0
2024-07-03 18:30:00+02:00,7305.82,0.0
2024-07-03 18:45:00+02:00,6508.9,0.0
2024-07-03 19:00:00+02:00,5571.7,0.0
2024-07-03 19:15:00+02:00,4665.88,0.0
2024-07-03 19:30:00+02:00,3826.4,0.0
2024-07-03 19:45:00+02:00,3046.97,0.0
2024-07-03 20:00:00+02:00,2295.13,0.0
2024-07-03 20:15:00+02:00,1635.73,0.0
2024-07-03 20:30:00+02:00,1100.18,0.0
2024-07-03 20:45:00+02:00,671.72,0.0
2024-07-03 21:00:00+02:00,353.58,0.0
2024-07-03 21:15:00+02:00,140.66,0.0
2024-07-03 21:30:00+02:00,45.66,0.0
2024-07-03 21:45:00+02:00,17.48,0.0
2024-07-03 22:00:00+02:00,22.02,0.0
2024-07-03 22:15:00+02:00,19.15,0.0
2024-07-03 22:30:00+02:00,11.66,0.0
2024-07-03 22:45:00+02:00,13.24,0.0
2024-07-03 23:00:00+02:00,13.82,0.0
2024-07-03 23:15:00+02:00,11.82,0.0
2024-07-03 23:30:00+02:00,9.46,0.0
2024-07-03 23:45:00+02:00,8.89,0.0
2024-07-04 00:00:00+02:00,11.59,0.0
2024-07-04 00:15:00+02:00,11.2,0.0
2024-07-04 00:30:00+02:00,3.79,0.0
2024-07-04 00:45:00+02:00,2.49,0.0
2024-07-04 01:00:00+02:00,6.38,0.0
2024-07-04 01:15:00+02:00,2.99,0.0
2024-07-04 01:30:00+02:00,2.88,0.0
2024-07-04 01:45:00+02:00,2.64,0.0
2024-07-04 02:00:00+02:00,6.33,0.0
2024-07-04 02:15:00+02:00,3.15,0.0
2024-07-04 02:30:00+02:00,3.07,0.0
2024-07-04 02:45:00+02:00,2.52,0.0
2024-07-04 03:00:00+02:00,4.77,0.0
2024-07-04 03:15:00+02:00,2.45,0.0
2024-07-04 03:30:00+02:00,2.34,0.0
2024-07-04 03:45:00+02:00,2.36,0.0
2024-07-04 04:00:00+02:00,2.26,0.0
2024-07-04 04:15:00+02:00,2.21,0.0
2024-07-04 04:30:00+02:00,5.26,0.0
2024-07-04 04:45:00+02:00,10.5,0.0
2024-07-04 05:00:00+02:00,57.95,0.0
2024-07-04 05:15:00+02:00,147.43,0.0
2024-07-04 05:30:00+02:00,276.27,0.0
2024-07-04 05:45:00+02:00,530.2,0.0
2024-07-04 06:00:00+02:00,933.64,0.0
2024-07-04 06:15:00+02:00,1457.62,0.0
2024-07-04 06:30:00+02:00,2073.57,0.0
2024-07-04 06:45:00+02:00,2777.19,0.0
2024-07-04 07:00:00+02:00,3593.15,0.0
2024-07-04 07:15:00+02:00,4451.79,0.0
2024-07-04 07:30:00+02:00,5361.82,0.0
2024-07-04 07:45:00+02:00,6423.94,0.0
2024-07-04 08:00:00+02:00,7503.74,0.0
2024-07-04 08:15:00+02:00,8751.44,0.0
2024-07-04 08:30:00+02:00,10002.7,0.0
2024-07-04 08:45:00+02:00,11324.86,0.0
2024-07-04 09:00:00+02:00,12821.21,0.0
2024-07-04 09:15:00+02:00,14245.64,0.0
2024-07-04 09:30:00+02:00,15852.31,0.0
2024-07-04 09:45:00+02:00,17363.53,0.0
2024-07-04 10:00:00+02:00,18682.11,0.0
2024-07-04 10:15:00+02:00,19977.86,0.0
2024-07-04 10:30:00+02:00,20960.71,0.0
2024-07-04 10:45:00+02:00,21778.49,0.0
2024-07-04 11:00:00+02:00,22677.93,0.0
2024-07-04 11:15:00+02:00,23317.81,0.0
2024-07-04 11:30:00+02:00,23917.99,0.0
2024-07-04 11:45:00+02:00,24185.06,0.0
2024-07-04 12:00:00+02:00,24546.71,0.0
2024-07-04 12:15:00+02:00,24877.45,0.0
2024-07-04 12:30:00+02:00,25134.0,0.0
2024-07-04 12:45:00+02:00,25641.05,0.0
2024-07-04 13:00:00+02:00,26083.75,0.0
2024-07-04 13:15:00+02:00,26122.49,0.0
2024-07-04 13:30:00+02:00,26555.69,0.0
2024-07-04 13:45:00+02:00,26668.18,0.0
2024-07-04 14:00:00+02:00,27284.3,0.0
2024-07-04 14:15:00+02:00,27656.25,0.0
2024-07-04 14:30:00+02:00,27957.61,0.0
2024-07-04 14:45:00+02:00,27993.64,0.0
2024-07-04 15:00:00+02:00,28088.96,0.0
2024-07-04 15:15:00+02:00,28013.9,0.0
2024-07-04 15:30:00+02:00,27507.46,0.0
2024-07-04 15:45:00+02:00,26690.78,0.0
2024-07-04 16:00:00+02:00,25877.31,0.0
2024-07-04 16:15:00+02:00,25280.57,0.0
2024-07-04 16:30:00+02:00,23695.63,0.0
2024-07-04 16:45:00+02:00,22431.36,0.0
2024-07-04 17:00:00+02:00,21247.51,0.0
2024-07-04 17:15:00+02:00,20144.22,0.0
2024-07-04 17:30:00+02:00,18794.91,0.0
2024-07-04 17:45:00+02:00,17332.11,0.0
2024-07-04 18:00:00+02:00,16070.57,0.0
2024-07-04 18:15:00+02:00,14381.78,0.0
2024-07-04 18:30:00+02:00,12599.5,0.0
2024-07-04 18:45:00+02:00,10818.22,0.0
2024-07-04 19:00:00+02:00,9031.11,0.0
2024-07-04 19:15:00+02:00,7442.39,0.0
2024-07-04 19:30:00+02:00,5942.7,0.0
2024-07-04 19:45:00+02:00,4660.08,0.0
2024-07-04 20:00:00+02:00,3556.54,0.0
2024-07-04 20:15:00+02:00,2565.62,0.0
2024-07-04 20:30:00+02:00,1698.59,0.0
2024-07-04 20:45:00+02:00,1016.07,0.0
2024-07-04 21:00:00+02:00,517.31,0.0
2024-07-04 21:15:00+02:00,193.35,0.0
2024-07-04 21:30:00+02:00,49.47,0.0
2024-07-04 21:45:00+02:00,11.76,0.0
2024-07-04 22:00:00+02:00,14.4,0.0
2024-07-04 22:15:00+02:00,10.53,0.0
2024-07-04 22:30:00+02:00,4.61,0.0
2024-07-04 22:45:00+02:00,2.76,0.0
2024-07-04 23:00:00+02:00,2.94,0.0
2024-07-04 23:15:00+02:00,2.66,0.0
2024-07-04 23:30:00+02:00,3.78,0.0
2024-07-04 23:45:00+02:00,2.59,0.0
2024-07-05 00:00:00+02:00,2.51,0.0
2024-07-05 00:15:00+02:00,2.48,0.0
2024-07-05 00:30:00+02:00,2.62,0.0
2024-07-05 00:45:00+02:00,2.71,0.0
2024-07-05 01:00:00+02:00,3.18,0.0
2024-07-05 01:15:00+02:00,3.41,0.0
2024-07-05 01:30:00+02:00,2.83,0.0
2024-07-05 01:45:00+02:00,2.84,0.0
2024-07-05 02:00:00+02:00,3.05,0.0
2024-07-05 02:15:00+02:00,4.4,0.0
2024-07-05 02:30:00+02:00,3.93,0.0
2024-07-05 02:45:00+02:00,3.63,0.0
2024-07-05 03:00:00+02:00,3.7,0.0
2024-07-05 03:15:00+02:00,2.71,0.0
